index,MJ_2005,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,MJ_biocyc,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
1517,MJ1367,spermidine/putrescine transport ATP-binding protein,1317694,1316804, , , ,MJ_RS07315,ATP-binding cassette domain-containing protein, ,1316794,1317687,"opposite strand, ""ABC domain"" in both annotations, annotation in 2005 more informational",P, 
1518,MJ1368,sulfate/thiosulfate transport protein,1318443,1317697, , , ,MJ_RS07320,ABC transporter permease, ,1317687,1318436,"opposite strand, same catalytic activity (translocase), ""ABC domain"" in both annotations, annotation in 2005 more informational",P, 
1521,MJ1371,methyltransferase [Methanosarcina barkeri],1320046,1320777, , , ,MJ_RS07335,methanogenesis marker protein Mmp4/MtxX,mtxX,1320048,1320773,"same catalytic activity (methyltransferase), annotation in biocyc more informational",P, 
1522,MJ1372,undecaprenyl diphosphate synthase >> family with MTH232/PH1590/AF1219/AF0707,1320764,1321603, , , ,MJ_RS07340,"di-trans,poly-cis-decaprenylcistransferase",uppS,1320811,1321599,"same biological process (cell wall organization), same catalytic activity (transferase), annotation in 2005 -> alternative name, annotation in biocyc -> recommended name",P, 
1525,MJ1375,putative O-antigen transporter,1324166,1322955, , , ,MJ_RS07355,flippase, ,1322945,1324192,"opposite strand, same catalytic activity (transporter), ""antigen biosynthetic process"" in both annotations, variation in annotations",P, 
1526,MJ1376,cell division protein (ftsJ),1324286,1325020, , , ,MJ_RS07360,23S rRNA (uridine(2552)-2'-O)-methyltransferase,rrmJ,1324279,1325016,"same catalytic activity (methyltransferase), ""RNA-binding"" in both annotations, variation in annotations",P, 
1527,MJ1377,glutamyl-tRNA synthetase,1326696,1325038,6.1.1.17, , ,MJ_RS07365,glutamate--tRNA ligase,gltX,1325028,1326689,"opposite strand, perfect match, annotation in 2005 -> alternative name, annotation in biocyc -> recommended name, EC 6.1.1.17 corresponds to gltX",P, 
1528,MJ1378,"carbamoyl-phosphate synthase, pyrimidine-specific, large subunit (first half) >> family with MJ1381",1326881,1328326,6.3.5.5, , ,MJ_RS07370,carbamoyl-phosphate synthase large subunit,carB,1326874,1328322,"perfect match, same catalytic activity (ligase), same substrate, same subunit, EC 6.3.5.5 corresponds to carB",P, 
1530,MJ1379,similar to nucleotidyl-transferase >> family with MJ0126/MJ0128/MJ0141/MJ0435/MJ0604/MJ1215/MJ1217/MJ1305/MJ1547,1328526,1328825, , , ,MJ_RS07380,nucleotidyltransferase family protein, ,1328519,1328821, ,P, 
1533,MJ1381,"carbamoyl-phosphate synthase, pyrimidine-specific, large subunit (second half) >> family with MJ1378",1329212,1331035,6.3.5.5, , ,MJ_RS07390,carbamoyl-phosphate synthase large subunit,carB,1329175,1331031,"perfect match, same catalytic activity (ligase), same substrate, same subunit, EC 6.3.5.5 corresponds to carB",P, 
1541,MJ1388,S-adenosylhomocysteine hydrolase,1335810,1337054,3.3.1.1, , ,MJ_RS07420,adenosylhomocysteinase, ,1335803,1337050,"same catalytic activity (hydrolase), same substrate, annotation in 2005 -> alternative name, annotation in biocyc -> recommended name",P, 
1545,MJ1392,similar to 2-isopropylmalate synthase >> family with MJ1195/MJ0503,1340261,1341730,4.1.3.12, , ,MJ_RS07440,2-isopropylmalate synthase, ,1340251,1341726,"EC number has changed to 2.3.3.13, same catalytic activity (transferase), same substrate",P, 
1552,MJ1398,C-terminal similar to replication and maintenance protein (RemA) # hypothetical transcription factor-[H-T-H motif] >> family with MJ1325/AF1564/AF1298,1358185,1359357, , , ,MJ_RS07475,winged helix-turn-helix transcriptional regulator, ,1358178,1359353,"same molecular function (regulation of transcription), ""HTH motif"" in both annotations, annotatation in 2005 more informational",P, 
1555,MJ1401,ATP-GTP binding RNA helicase >> family with MJ1124,1360261,1362684, , , ,MJ_RS07490,DEAD/DEAH box helicase, ,1360254,1362680,"same catalytic activity (RNA helicase), ""ATP-binding"" in both annotations, small variation in annotations",P, 
1560,MJ1405,similar to acylphosphatase >> family with MJ0553/MJ0809/MJ1331,1367357,1367641,3.6.1.7, , ,MJ_RS07510,acylphosphatase, ,1367422,1367637,"65 nucleotides difference, same catalytic activity (hydrolase), same substrate",P, 
1561,MJ1406,aspartate carbamoyltransferase regulatory subunit,1367734,1368180,2.1.3.2, , ,MJ_RS07515,aspartate carbamoyltransferase regulatory subunit,pyrI,1367736,1368176,"same catalytic activity (transferase), same substrate, same subunit",P, 
1563,MJ1408,"hypothetical GTP-binding protein, GTP1/OBG-family",1368884,1369933, , , ,MJ_RS07530,NOG1 family protein, ,1368877,1369929,"""GTP-binding"" in both annotations, annotation in biocyc more informational",P, 
1566,MJ1411,NADP-dependent glyceraldehyde-3-phosphate dehydrogenase,1371808,1373196,1.2.1.9, , ,MJ_RS07545,aldehyde dehydrogenase family protein, ,1371801,1373192,"same catalytic activity (glyceraldehyde-3-phosphate dehydrogenase), annotation in 2005 more informational",P, 
1570,MJ1415,tryptophanyl-tRNA synthetase,1375894,1376994,6.1.1.2, , ,MJ_RS07565,tryptophan--tRNA ligase,trpS,1375887,1376990,"perfect match, annotation in 2005 -> alternative name, annotation in biocyc -> recommended name, EC 6.1.1.2 correponds to trpS",P, 
1572,MJ1417,ATP-dependent protease La,1378485,1380431,3.4.21.53, , ,MJ_RS07575,ATP-dependent protease LonB,lonB,1378478,1380427,"same catalytic activity (serine endopeptidase), small variation in annotations, EC 3.4.21.53 corresponds to lonB",P, 
1575,MJ1418,fuculose-1-phosphate aldolase (fucA),1381152,1381694,4.1.2.17, , ,MJ_RS07590,class II aldolase/adducin family protein, ,1381145,1381690,"same catalytic activity (aldolase), annotation in 2005 more informational",P, 
1577,MJ1420,glutamine-fructose-6-phosphate transaminase [+Intein aa 74-573],1382128,1385424,2.6.1.16, , ,MJ_RS09375,glutamine--fructose-6-phosphate transaminase (isomerizing),glmS,1382121,1385420,"perfect match, same catalytic activity (transaminase), same substrate, EC 2.6.1.16 corresponds to glmS, no intein info in biocyc",P, 
1579,MJ1421,"cobyrinic acid a,c-diamide synthase",1387339,1386011, , , ,MJ_RS07605,"Ni-sirohydrochlorin a,c-diamide synthase",cfbB,1386001,1387326,"opposite strand, same catalytic activity (ligase), same biological processes (cobalamin biosynthesis, methanogenesis), small variation in annotations",P, 
1581,MJ1422,"replication factor C >> family with MJ0682/MJ1042 [+Intein aa 53-601, 626-1062, 1124-1667]",1393164,1387636, , , ,MJ_RS07615,helix-turn-helix domain-containing protein, ,1387626,1393169,"opposite strand, ""HTH domain"" in both annotations, no intein info in biocyc, annotation in 2005 more informational",P, 
1583,MJ1424,putative tRNA intron endonuclease [Methanobacterium thermoautotrophicum],1394471,1395004, , , ,MJ_RS07625,tRNA-intron lyase,endA,1394476,1395000,"same catalytic activity (tRNA-intron endonuclease), same biological process (tRNA splicing, via endonucleolytic cleavage and ligation)",P, 
1584,MJ1425,malate dehydrogenase MdhI (NAD+),1395033,1396064,1.1.1.37, , ,MJ_RS07630,Ldh family oxidoreductase, ,1395026,1396060,"same catalytic activity (oxidoreductase), annotation in 2005 more informational",P, 
1587,MJ1428,hypothetical protein with TPR domain-like repeats >> family with MJ0263/MJ0572/MJ0659/MJ0798/MJ0875/MJ0940/MJ0941/MJ1345/MJ1348/MJECL18/MJECL19,1397645,1399345, , , ,MJ_RS07645,tetratricopeptide repeat protein, ,1397638,1399341,"""TPR domain repeats"" in both annotations",P, 
1589,MJ1430,phosphoribosyl-AMP cyclohydrolase,1400936,1401316,3.5.4.19, , ,MJ_RS07655,phosphoribosyl-AMP cyclohydrolase,hisI,1400929,1401312,"perfect match, EC 3.5.4.19 corresponds to hisI",P, 
1593,MJ1434,endonuclease III >> family with MJ0613,1403656,1404315,4.2.99.18, , ,MJ_RS07675,endonuclease III domain-containing protein, ,1403649,1404311,"same catalytic activity (lyase), same substrate, same subunit",P, 
1596,MJ1437,similar to L-2-haloalkanoate dehalogenase # phosphoglycolate phosphatase,1405057,1405740, , , ,MJ_RS07690,TIGR02253 family HAD-type hydrolase, ,1405050,1405736,same catalytic activity (hydrolase) ,P, 
1597,MJ1438,cobalamin (5'-phosphate) synthase,1405964,1406530, , , ,MJ_RS07695,adenosylcobinamide-GDP ribazoletransferase,cobS,1405762,1406526,"202 nucleotides difference, same catalytic activity (transferase), same molecular function (cobalamin 5'-phosphate synthase), same biological process (cobalamin biosynthesis), small variation in annotations",P, 
1598,MJ1439,thermonuclease precursor,1406535,1407155,3.1.31.1, , ,MJ_RS07700,thermonuclease family protein, ,1406528,1407151,"same catalytic ativity (endonuclease), ""thermonuclease"" in both annotations, annotation in 2005 more informational",P, 
1603,MJ1444,Flap endonuclease-1 (Rad27),1413334,1414311, , , ,MJ_RS07725,flap endonuclease-1,fen,1413327,1414307,"same catalytic activity (nuclease), same substrate, same subunit",P, 
1605,MJ1446,"cytochrome-c3 hydrogenase, subunit gamma",1414947,1415717,1.12.2.1, , ,MJ_RS07735,dihydroorotate dehydrogenase electron transfer subunit, ,1414940,1415713,"same catalytic activity (electron transporter), same biological process (pyrimidine nucleotide biosynthesis), ""2Fe-2S cluster"" in both annotations, small variation in annotations",P, 
1608,MJ1449,type II restriction endonuclease MjaII (GGNCC),1418579,1419688,3.1.21.4, , ,MJ_RS07750,TdeIII family type II restriction endonuclease, ,1418572,1419684,"same catalytic activity (type II site-specific deoxyribonuclease), same biological process (DNA restriction-modification system), small variation in annotations",P, 
1611,MJ1452,arginine methyltransferase # rRNA adenine N-6-methyltransferase >> family with MJ0284/MJ0928/MJ0882,1422618,1423394, , , ,MJ_RS07765,50S ribosomal protein L11 methyltransferase, ,1422611,1423390,"same catalytic activity (methyltransferase), ""rRNA-binding"" in both annotations",P, 
1613,MJ1454,3-dehydroquinate dehydratase,1424623,1423973,4.2.1.10, , ,MJ_RS07775,type I 3-dehydroquinate dehydratase,aroD,1423963,1424625,"opposite strand, perfect match, EC 4.2.1.10 corresponds to aroD",P, 
1615,MJ1456,histidinol dehydrogenase,1425726,1427009,1.1.1.23, , ,MJ_RS07785,histidinol dehydrogenase,hisD,1425728,1427005,"perfect match, EC 1.1.1.23 corresponds to hisD",P, 
1618,MJ1459,adenine deaminase,1428283,1429950,3.5.4.2, , ,MJ_RS07800,adenine deaminase,ade,1428276,1429946,"perfect match, EC 3.5.4.2 corresponds to ade",P, 
1623,MJ1464,hypothetical GTP-binding protein,1432393,1433505, , , ,MJ_RS07825,50S ribosome-binding GTPase, ,1432395,1433501,"""GTP-binding"" in both annotations, annotation in biocyc more informational",P, 
1624,MJ1465,threonine synthase,1435420,1434206,4.2.99.2, , ,MJ_RS07830,threonine synthase,thrC,1434196,1435413,"opposite strand, EC number has changed to 4.2.3.1, perfect match, EC 4.2.3.1 corresponds to thrC",P, 
1625,MJ1466,similar to transposase >> family with MJ0017,1436402,1435758, , , ,MJ_RS07835,IS6-like element ISMja1 family transposase, ,1435748,1436392,"opposite strand, same catalytic activity (transposase), annotation in biocyc more informational",P, 
1633,MJ1473,5-methyl-tetrahydromethanopterin--homocysteine-S-methyltransferase,1445734,1444805,2.1.1.14, , ,MJ_RS07875,methionine synthase,metE,1444795,1445721,"opposite strand, same catalytic activity (methyltransferase), same biological process (methionine biosynthesis), small variation in annotations",P, 
1636,MJ1476,belongs to the SPOU family of rRNA methylases [tRNA methylase ?],1446832,1447512, , , ,MJ_RS07890,TrmJ/YjtD family RNA methyltransferase, ,1446825,1447508,"same catalytic activity (methyltransferase), ""RNA-binding"" in both annotations, variation in annotations",P, 
1639,MJ1479,alanine aminotransferase 2,1449710,1451005,2.6.1.2, , ,MJ_RS07905,pyridoxal phosphate-dependent aminotransferase, ,1449703,1451001,"same catalytic activity (aminotransferase), ""pyridoxal-phosphate binding"" in both annotations, annotation in 2005 more informational",P, 
1643,MJ1482,2-phosphoglycerate kinase,1453393,1454319, , , ,MJ_RS07925,2-phosphoglycerate kinase,pgk2,1453386,1454315, ,P, 
1646,MJ1485,TRK system potassium uptake protein,1455229,1456650, , , ,MJ_RS07940,TrkH family potassium uptake protein, ,1455222,1456646,"same catalytic activity (transporter), same molecular function (potassium channel), same family of proteins, annotation in biocyc more informational",P, 
1647,MJ1486,phosphoribosylglycinamide formyltransferase 2,1458896,1457730,2.1.2.2, , ,MJ_RS07945,phosphoribosylglycinamide formyltransferase 2,purT,1457720,1458889,"opposite strand, same catalytic activity (transferase), same substrate, same subunit, purT corresponds to 2.1.2.- !?",P, 
1650,MJ1489,"DNA replication licensing factor, MCM family >> family with MJECL13/MJ0363/MJ0961",1461624,1463642, , , ,MJ_RS07960,minichromosome maintenance protein MCM, ,1461617,1463638,"same family of proteins, small variation in annotations",P, 
1656,MJ1494,ATP-dependent 26S protease regulatory subunit 8 (S8) >> family with MJ1156/MJ1494,1468352,1467240, , , ,MJ_RS07985,AAA family ATPase, ,1467230,1468345,"opposite strand, ""AAA-ATPase"" in both annotations, annotation in 2005 more informational",P, 
1657,MJ1495,putative protease >> family with MJ0137/PH0282/AF0856,1468534,1469379, , , ,MJ_RS07990,ATP-dependent Clp protease proteolytic subunit, ,1468539,1469375,"same catalytic activity (protease), annotation in biocyc more informational",P, 
1659,MJ1497,similar to succinyl-diaminopimelate desuccinylase >> family with MJ0457,1469713,1470750,3.5.1.18, , ,MJ_RS08000,M20 family metallopeptidase, ,1469706,1470746,"same catalytic activity (hydrolase), ""metal ion binding"" in both annotations, small variation in annotations, annotation in 2005 more informational",P, 
1660,MJ1498,modification methylase,1470773,1471648,2.1.1.113, , ,MJ_RS08005,site-specific DNA-methyltransferase, ,1470766,1471644,"same catalytic activity (methyltransferase), ""DNA-binding"" in both annotations, small variation in annotations",P, 
1663,MJ1501,putative F420-dependent NADP reductase,1473617,1472949, , , ,MJ_RS08020,NADPH-dependent F420 reductase,npdG,1472939,1473610,"opposite strand, same catalytic activity (oxidoreductase), ""coenzyme F420 binding"", ""NADP binding"" in both annotations, small variation in annotations",P, 
1665,MJ1503,hypothetical transcription factor [H-T-H motif] >> family with MJ1082/AF1846/AF2143/PH1930/AF2008/PH0046/MJ0723,1474984,1474589, , , ,MJ_RS08030,winged helix-turn-helix transcriptional regulator, ,1474579,1474977,"opposite strand, same molecular function (regulation on transcription), ""HTH motif"" in both annotations",P, 
1666,MJ1504,UDP-N-acetylglucosamine 2-epimerase,1476248,1475151,5.1.3.14, , ,MJ_RS08035,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),wecB,1475141,1476241,"opposite strand, same catalytic activity (isomerase), same substrate, same subunit, perfect match, EC 5.1.3.14 corresponds to wecB",P, 
1667,MJ1505,putative ATP-dependent RNA helicase,1478587,1476254, , , ,MJ_RS08040,DEAD/DEAH box helicase family protein, ,1476244,1478580,"opposite strand, same catalytic activity (helicase), ""ATP-binding"", ""DNA-binding"" in both annotations, small variation in annotations, annotation in 2005 more informational",P, 
1669,MJ1507,hypothetical membrane protein >> family with MJ0797/AF1470/AF1017MTH695/,1480032,1481216, , , ,MJ_RS08050,ABC transporter permease, ,1480025,1481212,"""membrane-bound"" in both annotations, annotation in biocyc more informational",P, 
1670,MJ1508,"ABC transporter, probable ATP-binding subunit",1481222,1481893, , , ,MJ_RS08055,ABC transporter ATP-binding protein, ,1481215,1481889,"same catalytic activity (translocase), same subunit, ""ABC"" in both annotations",P, 
1673,MJ1511,4-carboxymuconolactone decarboxylase >> family with MJ0742/MTH691/MTH234,1483254,1483574,4.1.1.44, , ,MJ_RS08070,carboxymuconolactone decarboxylase family protein, ,1483247,1483570,"same catalytic activity (4-carboxymuconolactone decarboxylase), annotation in 2005 more informational",P, 
1674,MJ1512,reverse gyrase [+Intein aa 866-1360],1483768,1488597, , , ,MJ_RS08075,reverse gyrase, ,1483752,1488593,"same catalytic activity (DNA topoisomerase), same substrate, no intein info in biocyc",P, 
1677,MJ1515,similar to amidophosphoribosyltransferase,1490086,1491150, , , ,MJ_RS08090,class II glutamine amidotransferase, ,1490079,1491146,"same catalytic activity (transferase), small variation in annotations",P, 
1683,MJ1519,"similar to exodeoxyribonuclease V subunit alpha, (recD) homolog",1494114,1497620,3.1.11.5, , ,MJ_RS08120,ATP-dependent RecD-like DNA helicase, ,1494089,1497616,"same catalytic activiy (helicase), variation in annotations",P, 
1685,MJ1521,similar to NA(+)/H(+) exchanger 1 >> family with MJ0057,1498907,1500172, , , ,MJ_RS08130,sodiumproton antiporter, ,1498900,1500168,"same catalytic activity (transporter), same molecular function (sodium ion transport), small variation in annotations",P, 
1687,MJ1523,CRCB family >> family with PH1502,1501023,1501394, , , ,MJ_RS08140,fluoride efflux transporter CrcB,crcB,1501016,1501390,"""CRCB"" in both annotations",P, 
